38,1,Fail,1,651.0,279.0,271.7687,-962.75,120.2508,-3352.75,617.0,-5452.75,244.0,0.1826,0.2834,253.4106,1416.8211,646.2998,8832.0102,0.0,244.7337,0.0,0.0,0.9285,2574.25,160.4303,153.394,118.9856,404.6897,73.6871,438.926,0.0498,148.7646,51.1524
39,1,Pass,0,2073.0,4672.0,956.8286,-1403.75,2230.3298,-4939.75,73.0,-5493.75,259.0,0.2918,0.6531,34.0722,1547.6125,1793.6997,8660.4701,646.5753,719.7452,0.0,0.0,0.9017,2550.5,357.8445,158.8885,116.2999,309.6844,71.127,277.494,0.0861,0.0,13.4523
40,1,Fail,1,720.0,2904.0,296.2448,-2171.5,1349.1061,-5267.0,168.0,-5525.5,484.0,0.1283,0.1184,77.9081,1185.4449,1439.9004,9144.7999,0.0,0.0,0.0,531.7221,0.9273,2684.25,560.4061,0.0,260.8184,225.7861,96.1272,307.865,0.0348,123.9706,40.0023
41,1,Pass,0,4507.0,8536.0,2304.3082,-4444.6667,4175.3221,-1465.75,1848.0,-5085.25,4170.0,0.2598,0.5138,876.6031,1503.6229999999998,1437.1997,8416.3099,756.3636,431.3725,400.8565,0.0,1.2705,3493.75,339.1887,138.2945,2005.8744,283.0161,78.8006,531.4619,0.0773,0.0,25.939
42,1,Fail,1,4153.0,572.0,1862.1506,-1851.25,243.0459,-3861.0,72.0,-5626.25,179.0,0.1578,0.2041,36.8273,1208.7411,1163.7002,9029.42,0.0,409.4718,0.0,0.0,1.0027,2776.75,0.0,784.5238,86.0867,211.5813,0.0,419.2061,0.0451,0.0,230.5119
43,1,Fail,1,5422.0,12313.0,2437.4751,-2748.25,5923.6451,-6443.0,2867.0,-6033.25,214.0,0.1176,0.2041,1335.7012,1208.7411,782.8999,8586.46,0.0,374.1672,635.6589,685.7143,1.0049,2642.5,584.8024,0.0,87.9147,955.7158,0.0,419.2061,0.0364,0.0,200.5166
44,1,Fail,1,535.0,4960.0,254.9266,1.75,2244.8646,-5006.25,723.0,-5415.75,163.0,0.1854,0.4845,297.0492,1039.2291,1055.6992,9026.6399,247.4227,371.0798,0.0,0.0,0.858,2569.0,257.9867,205.5639,72.7232,558.5057,302.1277,533.891,0.0607,0.0,82.4805
45,1,Fail,1,535.0,4171.0,260.003,-191.75,2013.4509,-3016.0,7569.0,-4731.0,3309.0,0.3022,0.4927,3280.8927,907.0746,2080.8999,8152.3899,0.0,589.2774,0.0,776.2376,1.0333,2148.5,193.9394,941.8028,1471.4602,917.1496,103.937,508.087,0.0945,0.0,42.0252
46,1,Pass,0,564.0,2331.0,231.6693,-531.0,1016.4662,-4311.75,299.0,-5546.5,190.0,0.4124,0.4927,134.7207,907.0746,577.7998,8925.6301,660.0,0.0,581.8182,0.0,1.5783,2632.75,192.7201,267.8914,87.9825,246.4924,126.9554,508.087,0.1374,416.6855,209.3439
47,1,Fail,1,638.0,4348.0,317.7966,264.0,2341.4058,-2015.25,7600.0,-3281.0,3290.0,0.0935,0.4927,3882.2129,907.0746,1699.5,8621.6501,0.0,0.0,0.0,663.6771,0.9556,1523.25,0.0,315.6023,1770.0986,264.9228,74.9576,508.087,0.0279,353.3014,56.3064
48,1,Fail,1,367.0,4076.0,180.4051,160.0,1961.5772,-2924.75,7653.0,-4667.25,3417.0,0.1641,0.4927,3307.3123,907.0746,1840.3999,8844.1101,740.7407,431.2571,0.0,0.0,0.8899,2265.5,473.326,159.0898,1586.2346,283.1945,114.5966,508.087,0.0467,570.3041,40.9296
49,1,Pass,0,1524.0,1075.0,749.7113,-485.5,504.3864,-3525.5,109.0,-5300.25,547.0,0.3718,0.1184,48.9583,1185.4449,1572.5996,8800.4,745.4545,884.6011,788.8502,0.0,1.0083,2631.0,443.8971,240.6213,262.8269,294.631,133.4218,307.865,0.1168,338.2799,37.9421
50,1,Pass,0,6822.0,1310.0,3181.7059,-1657.25,616.8530000000001,-3990.5,760.0,-5553.0,169.0,0.2706,0.4845,318.781,1039.2291,962.0,9295.6198,0.0,895.0192,0.0,345.4927,0.9898,2616.5,194.319,403.4423,83.0682,0.0,89.825,533.891,0.0805,741.1765,28.6561
51,1,Pass,0,3258.0,2518.0,1373.41,-1993.5,1074.1298,-4299.25,157.0,-5394.0,368.0,0.0865,0.171,75.7144,1222.6067,1427.7002,9073.13,0.0,0.0,735.1351,0.0,1.0196,2621.75,401.9002,142.9297,157.5423,149.2613,106.4691,416.54,0.0287,309.1304,21.2478
52,1,Fail,1,353.0,3900.0,200.9594,174.0,2250.2236,-1948.75,5391.0,-2575.5,3294.0,0.1093,0.1266,2980.3803,1230.6762,833.3999,8466.2299,757.8947,530.2556,483.9695,566.1169,1.0633,1544.5,276.3977,302.7933,1791.2725,208.2972,143.8541,159.0809,0.0327,470.8029,26.0402
53,1,Fail,1,587.0,134.0,263.3684,-387.25,62.8351,-3583.25,785.0,-5175.5,207.0,0.5811,0.4927,362.8135,907.0746,580.3994,9105.49,548.5714,334.5019,0.0,0.0,1.077,2589.75,119.5754,287.824,96.4793,273.0703,166.23,508.087,0.2298,400.4802,0.0
54,1,Fail,1,31669.0,712.0,13313.012,-3835.25,330.1262,-3817.0,444.0,-5545.0,264.0,0.1479,0.171,206.3121,1222.6067,776.3994,9020.2799,433.7349,969.3122,772.7554,468.7898,0.9699,2624.0,0.0,723.8376,134.3577,213.96,577.4436,416.54,0.0422,490.3401,828.6863
55,1,Fail,1,1166.0,4804.0,519.5622,761.25,2185.9644,-3237.5,7657.0,-4520.75,3278.0,0.2221,0.1266,3235.5781,1230.6762,907.7998,8791.82,0.0,0.0,790.8046,0.0,1.1096,2277.75,266.0382,828.8288,1537.8514,148.4919,103.1991,159.0809,0.0693,822.4852,48.39
56,1,Fail,1,10290.0,3779.0,5561.3764,-6735.0,1613.132,-4881.75,540.0,-5683.75,618.0,0.1254,0.4927,246.9458,907.0746,1722.6001,8539.3801,586.6667,0.0,0.0,0.0,0.9188,2713.25,0.0,179.3195,306.3934,168.5603,73.3613,508.087,0.0408,0.0,42.3358
57,1,Fail,1,998.0,3345.0,409.1001,87.25,1580.5228,-4369.5,682.0,-5460.5,174.0,0.136,0.4694,314.963,1244.1552,1351.1001,8617.3601,331.0345,0.0,671.5493,0.0,1.0692,2677.75,240.2627,134.5669,76.4608,226.9535,106.1957,174.8,0.0431,862.3853,21.8086
58,1,Pass,0,232.0,3803.0,116.0,58.0,1901.5,-950.75,5475.0,-1368.75,2615.0,0.2223,0.8565,2737.5,1206.6031,485.7002,8249.76,0.0,485.6065,328.0947,0.0,0.8364,653.75,0.0,411.6863,1307.5,0.0,102.8877,727.5059,0.0625,0.0,542.2647
59,1,Pass,0,744.0,4349.0,359.805,538.5,2027.8528,-3017.75,7709.0,-4490.5,3253.0,0.2479,0.3751,3234.6965,1503.1248,956.5996,8722.96,0.0,151.1153,769.2308,0.0,0.966,2320.25,206.3425,107.8892,1560.1131,229.511,360.601,297.1899,0.072,0.0,38.1126
60,1,Fail,1,10151.0,2236.0,4844.0329,-3176.5,1061.1649,-4189.75,817.0,-5433.25,357.0,0.1169999999999999,0.0896,355.3237,969.891,977.5,9395.09,350.0,0.0,642.9907,0.0,1.0238,2727.25,616.6198,492.3724,157.2819,346.07800000000003,161.7266,225.7469,0.0317,136.1513,314.8901
61,1,Fail,1,2831.0,4020.0,1553.9338,-4376.6667,1785.3463,-2636.0,571.0,-5493.75,387.0,0.1908,0.4694,240.8213,1244.1552,1256.5996,9001.48,822.2222,0.0,0.0,0.0,0.8602,2597.25,378.2375,151.028,190.7658,196.2927,104.5564,174.8,0.0573,616.1435,121.0846
62,1,Fail,1,1136.0,3903.0,636.5749,550.75,2243.34,-1942.75,5477.0,-2597.0,3184.0,0.1626,0.5206,3007.6466,1192.8757,1820.0996,8723.97,284.6154,839.9429,0.0,0.0,0.9362,1474.25,340.3301,140.1122,1713.1426,232.2952,651.8519,218.533,0.0504,492.6316,93.1087
63,1,Pass,0,1687.0,11838.0,824.0319999999999,64.0,5088.9574,-5157.25,662.0,-5507.5,265.0,0.123,0.4694,293.2547,1244.1552,1842.1006,8307.91,372.6708,0.0,896.8610000000001,455.336,1.0277,2658.25,301.5478,225.5916,123.2027,303.5106,544.9909,174.8,0.0387,839.6601,20.4684
64,1,Fail,1,842.0,920.0,412.5275,-30.75,415.4117,-3612.75,1213.0,-5667.5,528.0,0.0916,0.415,583.7548,1006.9548,836.4004,8999.3699,0.0,0.0,891.4286,0.0,1.0104,2458.25,659.9901,123.1365,245.6262,182.4439,107.1672,864.425,0.0334,339.5683,26.0053
65,1,Pass,0,3523.0,2013.0,1683.2456,-1994.75,881.5881,-4228.75,599.0,-5501.75,768.0,0.0984,0.3901,270.7513,1268.6598,760.2998,8999.1098,843.2432,543.2099,0.0,0.0,1.0204,2698.25,415.3191,0.0,353.7272,254.1243,77.0472,141.839,0.0308,208.137,49.6133
66,1,Fail,1,13517.0,5521.0,6594.2677,3596.5,2557.199,-4495.75,984.0,-5382.5,457.0,0.1278,0.7511,428.5545,1010.4454,1034.2002,9039.1398,0.0,491.7431,801.9656,908.2707,1.0443,2614.5,541.5584,195.7211,188.7441,409.7018,99.7884,545.17,0.0428,257.7287,32.2873
67,1,Fail,1,3323.0,1019.0,1357.8872,-2117.5,558.8645,-3960.75,148.0,-5659.25,458.0,0.1562,0.7511,74.5537,1010.4454,2492.7998,8733.9801,0.0,213.2845,0.0,0.0,1.0279,2597.5,771.5505,155.4978,217.4849,0.0,77.146,545.17,0.0477,191.9126,18.0516
68,1,Fail,1,3444.0,6970.0,1510.3808,-2278.25,3644.1769,-522.75,489.0,-5349.0,411.0,0.3042,0.7511,247.8266,1010.4454,940.5996,8729.22,0.0,673.3813,886.6242,0.0,0.852,2655.0,480.4631,295.5282,204.0147,255.3714,103.4934,545.17,0.0909,877.3389,35.4545
69,1,Fail,1,1478.0,1892.0,627.4485,-769.5,781.0546,-4444.25,548.0,-5597.0,317.0,0.0966,0.415,234.3174,1006.9548,1373.7998,8654.6899,0.0,680.6137,0.0,0.0,0.9288,2582.5,0.0,90.3937,151.5355,277.5882,148.8646,864.425,0.0316,395.8805,127.8054
70,1,Fail,1,819.0,3676.0,422.903,-73.25,1695.1209,-4388.25,833.0,-5440.5,140.0,0.2306,0.5206,349.41900000000004,1192.8757,908.0996,8923.6199,0.0,483.7816,364.4444,442.3006,0.9251,2584.25,257.313,101.8656,63.1684,183.6314,96.9571,218.533,0.0618,0.0,10.6532
71,1,Fail,1,3306.0,2442.0,1518.3584,-1284.5,1222.0566,-5129.3333,594.0,-5614.25,656.0,0.124,0.415,312.2738,1006.9548,1349.5,8664.4001,562.9630000000001,706.1356,670.0587,846.0432,1.0366,2771.0,810.8949,224.5416,271.4934,178.2719,84.9241,864.425,0.0354,72.1223,22.8985
72,1,Fail,1,489.0,1530.0,227.0982,-187.25,786.3205,-4707.0,308.0,-5534.5,218.0,0.3286,0.6112,132.9097,1107.433,794.6992,8651.4101,426.6667,839.9019,0.0,0.0,0.9001,2629.25,171.1796,162.4788,101.9914,367.2582,77.9737,774.816,0.0843,410.3761,16.9303
73,1,Fail,1,676.0,4211.0,379.0937,328.0,2347.5491,-2030.25,5684.0,-2649.25,3287.0,0.1308,0.6112,3075.2411,1107.433,1089.2998,9008.5601,221.3836,0.0,701.5385,808.5409,1.0593,1461.25,0.0,0.0,1713.3521,178.5091,86.0867,774.816,0.0396,512.2581,18.2474
74,1,Fail,1,1906.0,342.0,829.7407,-2054.75,163.0726,-3603.0,268.0,-5554.25,423.0,0.0781,0.5206,134.8292,1192.8757,1186.3003,8404.05,0.0,0.0,0.0,0.0,0.9366,2624.75,461.7794,147.6073,176.3016,186.6632,55.332,218.533,0.0234,213.3333,27.405
75,1,Fail,1,209.0,7526.0,96.2648,1293.25,3342.3434,-4400.5,663.0,-6566.0,653.0,0.2635,1.0232,295.1305,1017.9399,772.4004,9031.82,0.0,0.0,0.0,714.8936,0.8156,2975.5,272.5768,0.0,280.7805,330.9141,88.7628,728.433,0.0742,652.1401,22.0495
76,1,Fail,1,1701.0,982.0,750.0322,-1436.25,531.3966,-4424.3333,386.0,-5613.75,3775.0,0.1259,0.6112,159.8653,1107.433,1792.0996,9300.7701,0.0,0.0,0.0,0.0,1.0716,3418.5,0.0,913.8815,1823.7921,256.6845,122.7426,774.816,0.0446,358.7118,18.8238
77,1,Fail,1,211.0,11748.0,98.9107,1189.0,5450.8142,-6147.0,502.0,-6546.5,613.0,0.1431,0.4345,218.4651,1582.5646,786.1006,8952.31,0.0,0.0,499.2743,860.8365,1.0578,3058.0,222.6052,183.1579,268.8159,387.2683,141.5793,287.1499,0.0449,253.5627,67.3075
78,1,Fail,1,2181.0,5886.0,1542.1999,-3639.5,2704.3424,-2543.0,423.0,-5652.0,751.0,0.1843,0.6112,204.1258,1107.433,1819.2002,9269.57,0.0,0.0,0.0,562.7812,0.8182,2711.25,499.3352,526.7388,347.9132,308.9967,92.067,774.816,0.0608,867.9666,128.4121
79,1,Fail,1,1055.0,504.0,493.0195,-116.25,216.8277,-3931.25,2170.0,-6656.75,786.0,0.1743,0.4345,1143.1321,1582.5646,1083.0,8401.17,0.0,0.0,0.0,0.0,0.9518,2883.5,0.0,219.0263,378.7572,618.8582,86.8699,287.1499,0.0545,752.4324,47.5705
80,1,Fail,1,1332.0,1571.0,661.0398,171.5,665.6128,-3780.5,504.0,-5681.5,161.0,0.2171,0.415,261.0038,1006.9548,1626.4004,8557.4501,896.9697,398.2357,505.7143,0.0,0.9283,2670.0,447.0847,163.4346,75.82,150.262,55.4863,864.425,0.0615,390.0929,18.6263
81,1,Fail,1,1094.0,1108.0,511.1259,-1732.5,483.7082,-3513.5,311.0,-5537.5,967.0,0.3494,0.4345,143.9873,1582.5646,1647.3003,8400.7099,0.0,0.0,0.0,0.0,0.8549,2483.5,0.0,150.9671,400.6599,308.8872,134.0047,287.1499,0.1014,76.3533,182.0299
82,1,Fail,1,1653.0,2175.0,709.0703,-502.0,1054.2917,-3731.5,378.0,-5349.25,82.0,0.2125,0.415,185.1709,1006.9548,2162.7002,9047.98,394.3662,0.0,327.619,240.9266,0.8434,2536.75,208.9262,168.4035,40.3185,167.5,71.2526,864.425,0.0639,0.0,111.9698
83,1,Pass,0,13977.0,1757.0,9883.2315,1334.5,741.3557,-3914.75,424.0,-5495.75,424.0,0.1692,0.1696,188.5831,1192.7495,870.8994,9054.92,869.5652,636.8627,0.0,0.0,0.8918,2703.75,0.0,208.284,187.2011,703.3816,121.8623,369.522,0.052,433.7572,60.3335
84,1,Fail,1,194.0,1946.0,88.1571,1307.5,852.0397,-4019.25,527.0,-6518.25,595.0,0.2853,0.7511,216.6631,1010.4454,1059.6001,8545.2799,608.6957,486.2448,699.3603,0.0,0.8494,3073.5,785.168,329.6037,263.1862,611.4313,57.2457,545.17,0.076,95.9202,25.5278
85,1,Fail,1,720.0,4228.0,354.9614,532.25,2006.9923,-3000.75,7791.0,-4556.0,3267.0,0.1586,0.415,3277.3157,1006.9548,413.8994,8677.0401,833.3333,0.0,480.0,0.0,0.9984,2259.25,288.4596,149.5783,1522.3693,190.2941,72.7273,864.425,0.0453,0.0,68.333
86,1,Fail,1,662.0,1650.0,270.9137,237.25,803.6361,-3947.5,530.0,-5432.5,248.0,0.0787,1.0232,237.9447,1017.9399,1785.0,9369.24,443.0769,0.0,818.3908,0.0,1.0706,2674.0,264.6169,977.3463,111.4839,283.8244,0.0,728.433,0.026,189.0295,87.0802
87,1,Fail,1,655.0,1494.0,305.2595,259.0,697.9926,-3797.5,745.0,-5677.75,344.0,0.1524,1.0232,310.3464,1017.9399,1181.7998,8594.4,0.0,577.653,0.0,0.0,1.0498,2791.75,225.8872,771.2121,155.59,704.6787,783.815,728.433,0.0448,125.3985,104.6966
